time,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,compassAngle,speed,gpsX,gpsY,truePosX,truePosY,steering,true_deltaX,true_deltaY,predict
0,0.05000,1.49619,0.00000,9.87419,0.00000,-0.01440,-0.00000,-1.57079,0.00000,-5.45946,-6.95592,-0.00108,0.00000,-0.02,-0.00250458,0.00000001,0.0
1,0.10000,3.91361,0.01299,9.67473,0.00019,-0.03681,0.00003,-1.57077,0.26067,-5.45800,-8.45834,-0.01294,-0.00005,-0.02,-0.01185770,-0.00004764,0.0
2,0.15000,4.05057,0.02795,9.69396,0.00030,-0.03761,0.00132,-1.57082,0.95436,-4.41894,-6.98814,-0.03475,-0.00007,-0.01,-0.02180965,-0.00002044,0.0
3,0.20000,4.21857,0.02956,9.79119,0.00040,-0.02559,0.00244,-1.57092,1.66622,-7.08984,-7.78971,-0.06660,-0.00009,-0.02,-0.03184861,-0.00001974,0.0
4,0.25000,4.26350,0.03318,9.83134,0.00037,-0.00947,0.00343,-1.57107,2.40720,-8.32213,-7.06704,-0.10863,-0.00013,-0.02,-0.04202602,-0.00003926,0.0
5,0.30000,4.28260,0.03649,9.82106,0.00023,0.00405,0.00449,-1.57127,3.16096,-7.46944,-6.44914,-0.16082,-0.00019,-0.02,-0.05219241,-0.00006073,0.0
6,0.35000,4.17057,0.05112,9.92037,0.00032,0.01148,0.00591,-1.57153,3.90905,-10.89253,-5.33883,-0.22309,-0.00029,-0.02,-0.06226950,-0.00010529,0.0
7,0.40000,4.07798,0.05001,9.84773,0.00016,0.01257,0.00741,-1.57188,4.64237,-12.87471,-4.52460,-0.29532,-0.00042,-0.02,-0.07223690,-0.00013041,0.0
8,0.45000,4.01725,0.04960,9.80929,0.00015,0.00922,0.00858,-1.57228,5.35989,-10.72402,-7.29286,-0.37744,-0.00061,-0.02,-0.08211862,-0.00019143,0.0
9,0.50000,3.98050,0.05093,9.70025,0.00013,0.00409,0.00981,-1.57275,6.06618,-6.78629,-6.77258,-0.46940,-0.00087,-0.02,-0.09195593,-0.00025177,0.0
10,0.55000,4.01642,0.06193,9.70449,0.00034,-0.00054,0.01122,-1.57327,6.76771,-3.32633,-8.77831,-0.57119,-0.00121,-0.02,-0.10179043,-0.00033901,0.0
11,0.60000,4.02359,0.07664,9.77983,0.00054,-0.00337,0.01301,-1.57389,7.47021,-5.11808,-8.95613,-0.68284,-0.00164,-0.02,-0.11164822,-0.00043714,0.0
12,0.65000,4.03983,0.08326,9.73045,0.00058,-0.00414,0.01477,-1.57459,8.17696,-4.68398,-10.47597,-0.80438,-0.00220,-0.02,-0.12154002,-0.00056020,0.0
13,0.70000,4.07528,0.08771,9.83567,0.00052,-0.00333,0.01638,-1.57538,8.88880,-3.46502,-9.99959,-0.93584,-0.00291,-0.02,-0.13146152,-0.00070939,0.0
14,0.75000,4.06838,0.09564,9.82066,0.00050,-0.00176,0.01799,-1.57624,9.60462,-2.26662,-8.89027,-1.07724,-0.00380,-0.02,-0.14140004,-0.00088718,0.0
15,0.80000,4.09323,0.09029,9.80599,0.00032,-0.00018,0.01919,-1.57719,10.32242,-4.61418,-8.37857,-1.22858,-0.00488,-0.02,-0.15134269,-0.00108392,0.0
16,0.85000,4.09148,0.10220,9.80303,0.00047,0.00091,0.02052,-1.57818,11.04038,-3.76524,-7.91267,-1.38986,-0.00620,-0.02,-0.16127979,-0.00132072,0.0
17,0.90000,4.04583,0.11807,9.80877,0.00065,0.00134,0.02223,-1.57926,11.75720,-2.22690,-6.21437,-1.56107,-0.00778,-0.02,-0.17120412,-0.00157843,0.0
18,0.95000,4.03448,0.13907,9.79025,0.00091,0.00122,0.02422,-1.58042,12.47231,-3.55903,-5.94826,-1.74218,-0.00966,-0.02,-0.18111727,-0.00188213,0.0
19,1.00000,4.07409,0.14858,9.78209,0.00087,0.00076,0.02611,-1.58169,13.18599,-2.62403,-7.05364,-1.93321,-0.01189,-0.02,-0.19102224,-0.00222024,0.0
20,1.05000,4.04923,0.15925,9.75231,0.00084,0.00022,0.02789,-1.58305,13.89881,-3.79207,-4.87786,-2.13413,-0.01450,-0.03,-0.20092502,-0.00261093,0.0
21,1.10000,4.03545,0.20221,9.80336,0.00127,-0.00018,0.03076,-1.58451,14.61147,-0.85080,-3.38442,-2.34496,-0.01755,-0.03,-0.21082472,-0.00305459,0.0
22,1.15000,4.06409,0.23189,9.72705,0.00150,-0.00038,0.03403,-1.58615,15.32418,2.80691,-4.71288,-2.56568,-0.02110,-0.02,-0.22072240,-0.00355293,0.0
23,1.20000,4.06218,0.20123,9.80084,0.00066,-0.00042,0.03524,-1.58791,16.03721,1.41535,-1.03261,-2.79630,-0.02521,-0.03,-0.23062710,-0.00410544,0.0
24,1.25000,4.06456,0.20598,9.84038,0.00047,-0.00032,0.03624,-1.58969,16.75113,-0.22428,-0.13040,-3.03684,-0.02993,-0.02,-0.24053875,-0.00472469,0.0
25,1.30000,4.08857,0.21760,9.74503,0.00056,-0.00014,0.03756,-1.59155,17.46560,-3.06207,-1.16917,-3.28729,-0.03530,-0.03,-0.25044652,-0.00536735,0.0
26,1.35000,4.05445,0.26894,9.77922,0.00146,0.00005,0.04017,-1.59348,18.18004,-3.12659,-2.74779,-3.54764,-0.04139,-0.02,-0.26035066,-0.00608674,0.0
27,1.40000,4.07548,0.21590,9.80600,0.00045,0.00013,0.04001,-1.59554,18.89430,-3.60735,-3.16249,-3.81789,-0.04822,-0.02,-0.27025340,-0.00682930,0.0
28,1.45000,4.04089,0.22776,9.75777,0.00052,0.00015,0.04000,-1.59750,19.60875,-3.48589,-3.19749,-4.09806,-0.05588,-0.02,-0.28016359,-0.00766041,0.0
29,1.50000,4.05627,0.17843,9.80292,-0.00051,0.00011,0.03814,-1.59951,20.32340,-3.40446,-4.02905,-4.38812,-0.06434,-0.02,-0.29006710,-0.00845993,0.0
30,1.55000,4.07317,0.18449,9.73617,-0.00006,0.00005,0.03684,-1.60133,21.03788,-4.34694,-3.65791,-4.68810,-0.07366,-0.02,-0.29997728,-0.00932173,0.0
31,1.60000,4.07199,0.21912,9.75239,0.00059,0.00003,0.03699,-1.60320,21.75258,-2.53431,-3.42264,-4.99798,-0.08382,-0.02,-0.30987440,-0.01016346,0.0
32,1.65000,4.00864,0.20504,9.69624,0.00064,-0.00000,0.03607,-1.60502,22.46670,-0.99287,-1.68651,-5.31775,-0.09488,-0.01,-0.31977364,-0.01106041,0.0
33,1.70000,4.04703,0.08208,9.74208,-0.00154,-0.00006,0.03053,-1.60672,23.18114,0.39150,-1.21699,-5.64743,-0.10681,-0.02,-0.32967964,-0.01193107,0.0
34,1.75000,4.05789,0.20777,9.76993,0.00056,-0.00002,0.03117,-1.60815,23.89613,-1.47484,-0.23289,-5.98701,-0.11965,-0.03,-0.33958347,-0.01283251,0.0
35,1.80000,4.03667,0.50439,9.78603,0.00556,0.00012,0.04209,-1.60999,24.61068,-2.71727,1.89384,-6.33646,-0.13344,-0.03,-0.34945059,-0.01379232,0.0
36,1.85000,4.06318,0.60594,9.72648,0.00694,0.00021,0.05212,-1.61242,25.32338,-0.02460,0.33505,-6.69576,-0.14845,-0.00,-0.35929290,-0.01500613,0.0
37,1.90000,4.08216,0.19775,9.76347,-0.00189,-0.00001,0.04295,-1.61496,26.03556,-2.69950,0.03381,-7.06493,-0.16478,0.01,-0.36916908,-0.01633177,0.0
38,1.95000,4.10078,-0.22162,9.78947,-0.01058,-0.00023,0.02251,-1.61651,26.75084,-3.21136,-1.36948,-7.44403,-0.18228,-0.01,-0.37910396,-0.01750369,0.0
39,2.00000,4.10090,-0.09704,9.73790,-0.00730,-0.00014,0.01556,-1.61729,27.46819,-4.30035,-1.64567,-7.83305,-0.20059,-0.02,-0.38901938,-0.01831182,0.0
40,2.05000,4.07611,0.25020,9.76575,0.00285,0.00003,0.02374,-1.61823,28.18327,-2.83800,-5.05229,-8.23196,-0.21961,-0.03,-0.39891116,-0.01901953,0.0
41,2.10000,4.05665,0.62230,9.78026,0.01161,0.00022,0.04029,-1.61985,28.89717,-6.09737,-3.28313,-8.64073,-0.23964,-0.03,-0.40876846,-0.02002980,0.0
42,2.15000,4.08953,0.73737,9.84230,0.01150,0.00030,0.05223,-1.62230,29.60977,-7.21247,-2.86924,-9.05932,-0.26110,-0.02,-0.41858878,-0.02146191,0.0
43,2.20000,0.45018,1.46886,11.44190,-0.07699,-0.03601,0.02342,-1.62469,30.32177,-6.38882,-1.78580,-9.48302,-0.28460,-0.02,-0.42369980,-0.02349408,0.0
44,2.25000,1.75079,-0.54609,12.10780,-0.00985,-0.13483,0.06294,-1.62785,30.38654,-5.05243,-3.52639,-9.90766,-0.30800,-0.01,-0.42464603,-0.02340472,0.0
45,2.30000,8.63438,0.01182,8.43619,0.00943,-0.14369,0.03699,-1.63000,30.67347,-5.10366,-6.03087,-10.35325,-0.33435,-0.02,-0.44559067,-0.02635000,0.0
46,2.35000,4.84893,0.35413,7.80591,0.00709,-0.06220,0.03768,-1.63175,32.18000,-3.36747,-6.62311,-10.80996,-0.36221,-0.00,-0.45670865,-0.02786161,0.0
47,2.40000,5.21445,0.28917,8.17834,0.00159,0.00677,0.03351,-1.63364,33.00777,-3.78417,-3.95782,-11.27751,-0.39160,-0.01,-0.46754829,-0.02938343,0.0
48,2.45000,4.85695,0.25746,8.95003,-0.00158,0.04681,0.03029,-1.63514,33.90145,-3.98754,-4.13907,-11.75588,-0.42251,-0.00,-0.47836490,-0.03090997,0.0
49,2.50000,4.36065,0.19479,9.83448,-0.00300,0.05541,0.02670,-1.63662,34.73043,-5.75203,-3.72946,-12.24441,-0.45476,0.01,-0.48853817,-0.03225691,0.0
50,2.55000,5.90846,0.53336,17.57996,0.04559,0.20997,-0.02333,-1.63676,35.46956,-1.58534,-0.19968,-12.74048,-0.49220,0.01,-0.49606783,-0.03744023,0.0
51,2.60000,3.56490,-0.99318,6.75395,-0.03122,0.12429,-0.00350,-1.63626,36.50032,-2.91676,-0.12276,-13.25127,-0.52728,0.01,-0.51079239,-0.03507888,0.0
52,2.65000,2.98608,-0.88588,8.01152,0.00839,0.06988,-0.00882,-1.63593,37.11398,-0.12556,-0.61647,-13.76993,-0.56109,0.00,-0.51865552,-0.03381029,0.0
53,2.70000,3.17901,-0.37296,7.91562,0.02528,0.00866,-0.00926,-1.63542,37.63954,-0.26965,1.46225,-14.29766,-0.59486,0.00,-0.52772653,-0.03376484,0.0
54,2.75000,3.36097,0.00821,8.55209,0.02221,-0.03541,-0.00701,-1.63502,38.21392,-1.97066,4.53154,-14.83445,-0.62895,-0.00,-0.53679178,-0.03408752,0.0
55,2.80000,3.71638,0.19676,9.27147,0.01113,-0.05483,-0.00374,-1.63476,38.81645,-2.56278,2.88193,-15.38068,-0.66369,-0.00,-0.54622730,-0.03473915,0.0
56,2.85000,4.06911,0.24917,9.98812,0.00173,-0.05126,0.00068,-1.63469,39.48029,-4.34452,4.86981,-15.93675,-0.69921,-0.01,-0.55607567,-0.03552523,0.0
57,2.90000,4.30152,0.35719,10.38157,-0.00025,-0.03293,0.01010,-1.63494,40.20046,-3.48474,6.04563,-16.50295,-0.73562,-0.02,-0.56619968,-0.03640466,0.0
58,2.95000,4.38436,0.55811,10.42946,0.00371,-0.01010,0.02444,-1.63584,40.95697,-3.72040,4.70962,-17.07937,-0.77313,-0.02,-0.57641643,-0.03751266,0.0
59,3.00000,4.36575,0.64683,10.12424,0.01308,0.01095,0.03787,-1.63746,41.72520,-7.04097,3.88369,-17.66592,-0.81213,-0.02,-0.58655344,-0.03899782,0.0
60,3.05000,1.46250,0.11522,6.60280,0.01267,0.17992,0.03335,-1.63931,42.49383,-8.46879,3.67221,-18.25555,-0.85176,-0.02,-0.58962600,-0.03963475,0.0
61,3.10000,7.54521,1.46006,9.62850,0.01117,0.13602,0.05744,-1.64192,42.75457,-8.81005,3.85460,-18.85960,-0.89404,-0.02,-0.60405420,-0.04227886,0.0
62,3.15000,3.92598,0.90915,11.31120,-0.00157,0.07418,0.05667,-1.64470,44.12123,-12.92198,3.17824,-19.47783,-0.93971,-0.01,-0.61822832,-0.04566733,0.0
63,3.20000,2.80825,0.80020,11.37385,-0.00774,0.01635,0.05663,-1.64758,44.84042,-17.05867,3.50733,-20.10402,-0.98783,-0.02,-0.62618879,-0.04812136,0.0
64,3.25000,3.45895,1.15379,12.15057,-0.00455,0.00626,0.05393,-1.65041,45.36221,-17.08431,4.27647,-20.73905,-1.03942,-0.03,-0.63503507,-0.05159047,0.0
65,3.30000,2.17621,1.50910,4.69822,0.07890,-0.15641,0.02365,-1.65173,46.01201,-16.16788,6.33058,-21.38226,-1.09788,-0.04,-0.64320407,-0.05846206,0.0
66,3.35000,3.44551,1.06992,8.98057,-0.03320,-0.17250,0.10382,-1.65586,46.41162,-15.88086,4.35590,-22.03372,-1.15400,-0.05,-0.65146736,-0.05611742,0.0
67,3.40000,4.66758,1.93619,10.60108,0.00401,-0.12865,0.13053,-1.66178,47.02832,-13.95266,5.09160,-22.69551,-1.21420,-0.05,-0.66178500,-0.06019911,0.0
68,3.45000,4.88911,2.28758,11.26384,0.02482,-0.05753,0.15499,-1.66902,47.84607,-15.39027,5.88566,-23.36753,-1.27958,-0.05,-0.67201721,-0.06538132,0.0
69,3.50000,4.71961,2.59649,11.32376,0.02835,0.00932,0.17098,-1.67731,48.69712,-14.73106,7.73852,-24.04921,-1.35116,-0.05,-0.68168033,-0.07158566,0.0
70,3.55000,4.53409,2.87293,10.85730,0.02197,0.05032,0.18274,-1.68621,49.51571,-13.28888,6.63557,-24.74038,-1.42989,-0.05,-0.69117072,-0.07872376,0.0
71,3.60000,3.87951,3.13619,10.11539,0.00931,0.06502,0.19821,-1.69577,50.30583,-15.84831,4.81057,-25.44050,-1.51631,-0.06,-0.70012408,-0.08641801,0.0
72,3.65000,3.63298,3.54364,9.54414,0.00879,0.05485,0.21807,-1.70618,50.99459,-17.07917,3.40079,-26.14874,-1.61103,-0.06,-0.70823672,-0.09472674,0.0
73,3.70000,3.40379,3.77684,9.20638,0.01013,0.03191,0.23703,-1.71768,51.63824,-18.92655,1.59923,-26.86460,-1.71476,-0.06,-0.71585772,-0.10373065,0.0
74,3.75000,3.35190,3.87473,9.22853,0.01301,0.00640,0.24887,-1.72991,52.24824,-21.87712,2.23856,-27.58768,-1.82836,-0.06,-0.72308775,-0.11359500,0.0
75,3.80000,3.75548,4.05314,9.33107,0.01255,-0.01451,0.25859,-1.74264,52.85511,-23.27855,0.25425,-28.31872,-1.95267,-0.07,-0.73103573,-0.12431269,0.0
76,3.85000,3.86937,4.45932,9.59444,0.01415,-0.02262,0.27528,-1.75599,53.53164,-24.33943,0.63404,-29.05758,-2.08831,-0.08,-0.73885849,-0.13563605,0.0
77,3.90000,3.95517,4.91761,9.71989,0.02051,-0.01974,0.29797,-1.77042,54.22314,-27.26278,2.82907,-29.80408,-2.23617,-0.08,-0.74649807,-0.14786721,0.0
78,3.95000,4.04127,5.28782,9.89995,0.02575,-0.01065,0.31867,-1.78594,54.93021,-29.18673,1.19055,-30.55794,-2.39739,-0.08,-0.75386350,-0.16121618,0.0
79,4.00000,4.08514,5.61548,9.93621,0.02581,-0.00085,0.33191,-1.80231,55.65400,-28.64995,1.43780,-31.31881,-2.57316,-0.08,-0.76086668,-0.17576973,0.0
80,4.05000,3.93672,5.84473,9.91553,0.02210,0.00866,0.34639,-1.81929,56.39089,-29.31710,1.42959,-32.08607,-2.76413,-0.09,-0.76725975,-0.19097261,0.0
81,4.10000,3.70401,6.32830,9.86677,0.02389,0.01535,0.36830,-1.83722,57.10011,-30.00148,1.66619,-32.85880,-2.97092,-0.09,-0.77273421,-0.20678275,0.0
82,4.15000,3.14395,6.73686,9.63894,0.02637,0.02164,0.39333,-1.85637,57.77102,-29.41709,0.59471,-33.63549,-3.19415,-0.09,-0.77669264,-0.22323635,0.0
83,4.20000,2.05227,7.09914,9.70311,0.02572,0.02860,0.41956,-1.87689,58.34231,-30.41609,-0.13240,-34.41306,-3.43384,-0.09,-0.77756481,-0.23969321,0.0
84,4.25000,2.02517,7.19937,9.57393,0.02467,0.02512,0.43726,-1.89848,58.72166,-29.83511,0.09776,-35.19063,-3.69069,-0.09,-0.77757684,-0.25684799,0.0
85,4.30000,1.70140,7.49033,9.63557,0.02465,0.01961,0.45577,-1.92090,59.09933,-33.19424,-5.93525,-35.96716,-3.96516,-0.10,-0.77652678,-0.27446282,0.0
86,4.35000,1.11490,7.95394,9.62702,0.03208,0.01796,0.47569,-1.94435,59.41753,-33.31198,-6.75888,-36.74075,-4.25770,-0.10,-0.77358655,-0.29254440,0.0
87,4.40000,-0.05981,8.28029,9.58897,0.03980,0.02383,0.48721,-1.96850,59.63322,-38.16169,-8.45964,-37.50767,-4.56855,-0.10,-0.76692625,-0.31084982,0.0
88,4.45000,-0.11570,8.51292,9.59937,0.03742,0.02318,0.49237,-1.99309,59.63862,-36.83818,-7.31310,-38.26666,-4.89806,-0.10,-0.75898743,-0.32951319,0.0
89,4.50000,-0.12375,8.60741,9.65634,0.02507,0.01878,0.49237,-2.01776,59.63600,-37.15469,-7.40387,-39.01722,-5.24641,-0.09,-0.75055356,-0.34834918,0.0
90,4.55000,-0.13726,8.58744,9.56051,0.00899,0.01384,0.48995,-2.04234,59.63361,-38.60886,-6.29908,-39.75883,-5.61345,-0.10,-0.74161725,-0.36703609,0.0
91,4.60000,-0.18352,8.54432,9.55131,-0.00460,0.01067,0.49062,-2.06685,59.63025,-39.59854,-6.98988,-40.49105,-5.99872,-0.09,-0.73221340,-0.38526830,0.0
92,4.65000,-0.13110,8.48305,9.50668,-0.01069,0.00876,0.49029,-2.09139,59.61919,-42.21425,-9.11245,-41.21346,-6.40200,-0.10,-0.72241413,-0.40328562,0.0
93,4.70000,-0.14726,8.33404,9.52323,-0.01167,0.00873,0.49191,-2.11594,59.61772,-44.00001,-9.93664,-41.92571,-6.82289,-0.09,-0.71225127,-0.42088713,0.0
94,4.75000,-0.08410,8.29195,9.58930,-0.00792,0.00906,0.49019,-2.14050,59.61338,-46.36724,-12.17324,-42.62743,-7.26120,-0.10,-0.70172028,-0.43831325,0.0
95,4.80000,-0.14453,8.26416,9.60903,-0.00367,0.01053,0.49262,-2.16506,59.61957,-44.50199,-11.18720,-43.31823,-7.71644,-0.10,-0.69080180,-0.45524021,0.0
96,4.85000,-0.15071,8.39753,9.66295,0.00346,0.01178,0.49722,-2.18984,59.61445,-43.85929,-12.02261,-43.99760,-8.18838,-0.10,-0.67937136,-0.47193719,0.0
97,4.90000,-0.06964,8.33256,9.70324,0.00903,0.01178,0.49592,-2.21471,59.60828,-45.11983,-14.65265,-44.66510,-8.67709,-0.09,-0.66749659,-0.48870643,0.0
98,4.95000,-0.09352,8.32820,9.68573,0.00854,0.01202,0.49366,-2.23945,59.61645,-46.71224,-17.19830,-45.32035,-9.18222,-0.09,-0.65524722,-0.50513027,0.0
99,5.00000,-0.05447,8.32747,9.60206,0.00525,0.01179,0.48805,-2.26400,59.62007,-48.83623,-17.87773,-45.96298,-9.70351,-0.10,-0.64262695,-0.52129355,0.0
100,5.05000,-0.15702,8.38142,9.64699,0.00042,0.01257,0.48968,-2.28843,59.63048,-49.42501,-17.69760,-46.59266,-10.24028,-0.09,-0.62968270,-0.53676598,0.0
101,5.10000,-0.10646,8.33899,9.56901,0.00022,0.01230,0.48983,-2.31294,59.62269,-50.09097,-16.27553,-47.20896,-10.79233,-0.09,-0.61629703,-0.55205411,0.0
102,5.15000,-0.09148,8.31239,9.62530,-0.00052,0.01171,0.48765,-2.33739,59.62415,-50.40232,-17.35400,-47.81156,-11.35939,-0.09,-0.60260447,-0.56706357,0.0
103,5.20000,-0.04052,8.10043,9.59295,-0.00260,0.01069,0.48010,-2.36158,59.62828,-50.88575,-17.80352,-48.40022,-11.94117,-0.09,-0.58865620,-0.58177648,0.0
104,5.25000,-0.03063,7.94027,9.64835,-0.00749,0.00999,0.47004,-2.38530,59.64100,-53.96275,-19.51126,-48.97482,-12.53712,-0.09,-0.57460671,-0.59595446,0.0
105,5.30000,-0.17203,7.95331,9.58749,-0.01059,0.01096,0.47121,-2.40878,59.65452,-53.11684,-20.91498,-49.53528,-13.14628,-0.10,-0.56045628,-0.60915360,0.0
106,5.35000,-0.20370,8.14497,9.65611,-0.00429,0.01166,0.47979,-2.43257,59.64259,-52.12036,-21.77344,-50.08118,-13.76817,-0.09,-0.54590064,-0.62189587,0.0
107,5.40000,-0.07486,8.13353,9.62863,0.00506,0.01054,0.48003,-2.45662,59.62523,-52.76300,-22.56277,-50.61204,-14.40299,-0.09,-0.53085940,-0.63481511,0.0
108,5.45000,-0.01376,7.88414,9.66871,0.00664,0.00932,0.47178,-2.48042,59.63109,-52.97299,-23.21394,-51.12763,-15.05056,-0.08,-0.51558865,-0.64757535,0.0
109,5.50000,0.01369,7.69728,9.64041,0.00049,0.00870,0.45859,-2.50365,59.64694,-54.74985,-19.04152,-51.62789,-15.71041,-0.08,-0.50026720,-0.65985017,0.0
110,5.55000,-0.05621,7.60965,9.67246,-0.00854,0.00940,0.45017,-2.52630,59.66663,-57.38620,-22.72648,-52.11295,-16.38170,-0.08,-0.48505085,-0.67128103,0.0
111,5.60000,-0.05732,7.55205,9.59079,-0.01305,0.00988,0.44413,-2.54862,59.67307,-59.16028,-22.73057,-52.58277,-17.06381,-0.09,-0.46982425,-0.68211813,0.0
112,5.65000,-0.12759,7.50143,9.70418,-0.01270,0.01048,0.44455,-2.57080,59.67906,-56.12514,-21.90565,-53.03737,-17.75610,-0.08,-0.45459887,-0.69228853,0.0
113,5.70000,-0.05841,7.40449,9.65242,-0.00710,0.00960,0.44152,-2.59297,59.67241,-57.21252,-23.90053,-53.47652,-18.45835,-0.08,-0.43914969,-0.70224699,0.0
114,5.75000,-0.06212,7.29615,9.62498,-0.00359,0.00867,0.43709,-2.61491,59.67764,-55.24697,-22.98799,-53.90017,-19.17016,-0.08,-0.42364768,-0.71181276,0.0
115,5.80000,-0.07384,7.21565,9.63857,-0.00153,0.00809,0.43319,-2.63665,59.68153,-53.86836,-23.28789,-54.30825,-19.89106,-0.08,-0.40808506,-0.72089904,0.0
116,5.85000,-0.05151,7.21184,9.75069,-0.00061,0.00762,0.42854,-2.65818,59.68273,-55.41771,-25.33752,-54.70069,-20.62068,-0.08,-0.39243617,-0.72961678,0.0
117,5.90000,-0.04416,7.14592,9.66254,-0.00147,0.00747,0.42347,-2.67946,59.68742,-56.29334,-23.27148,-55.07745,-21.35861,-0.08,-0.37676118,-0.73793118,0.0
118,5.95000,-0.07843,7.14318,9.71654,-0.00252,0.00789,0.42170,-2.70057,59.69291,-57.81497,-25.72008,-55.43854,-22.10434,-0.08,-0.36109356,-0.74572977,0.0
119,6.00000,-0.04590,7.08824,9.70815,-0.00200,0.00787,0.41866,-2.72158,59.69195,-56.41579,-26.78271,-55.78385,-22.85756,-0.08,-0.34530656,-0.75322352,0.0
120,6.05000,-0.12923,7.12405,9.71362,-0.00105,0.00857,0.42220,-2.74258,59.69666,-53.81493,-28.26432,-56.11337,-23.61771,-0.08,-0.32952129,-0.76015156,0.0
121,6.10000,0.02093,7.10864,9.72600,0.00183,0.00737,0.41561,-2.76355,59.68656,-54.78303,-29.10903,-56.42675,-24.38483,-0.08,-0.31337853,-0.76712049,0.0
122,6.15000,-0.00644,6.81988,9.66390,-0.00228,0.00689,0.40684,-2.78407,59.70297,-54.74914,-26.85938,-56.72415,-25.15850,-0.07,-0.29740458,-0.77366694,0.0
123,6.20000,0.00743,6.70690,9.64631,-0.00763,0.00657,0.39655,-2.80412,59.71370,-53.83513,-24.87186,-57.00575,-25.93825,-0.08,-0.28159382,-0.77975255,0.0
124,6.25000,-0.09202,6.67785,9.69398,-0.01165,0.00735,0.39440,-2.82384,59.72621,-56.06572,-26.77577,-57.27187,-26.72339,-0.08,-0.26612628,-0.78513925,0.0
125,6.30000,-0.17251,6.81095,9.69303,-0.00722,0.00830,0.40294,-2.84376,59.72056,-54.28613,-26.10563,-57.52255,-27.51333,-0.08,-0.25068193,-0.78993787,0.0
126,6.35000,-0.10676,6.94539,9.68305,0.00377,0.00775,0.40995,-2.86413,59.70097,-53.87094,-28.14152,-57.75735,-28.30799,-0.07,-0.23479302,-0.79465605,0.0
127,6.40000,0.06718,6.75988,9.70873,0.00963,0.00554,0.40070,-2.88444,59.69348,-53.02366,-31.34441,-57.97580,-29.10757,-0.07,-0.21844937,-0.79958680,0.0
128,6.45000,0.12859,6.39600,9.74493,0.00149,0.00402,0.37983,-2.90390,59.71647,-53.21207,-29.85173,-58.17812,-29.91189,-0.07,-0.20232264,-0.80431492,0.0
129,6.50000,0.00253,6.16386,9.76416,-0.01336,0.00501,0.36588,-2.92244,59.74894,-53.61685,-31.00370,-58.36511,-30.72011,-0.07,-0.18698662,-0.80822569,0.0
130,6.55000,-0.20240,6.36341,9.64453,-0.01842,0.00778,0.37369,-2.94085,59.75783,-55.72315,-31.80562,-58.53738,-31.53127,-0.08,-0.17227793,-0.81115533,0.0
131,6.60000,-0.16752,6.58464,9.70665,-0.00644,0.00847,0.38786,-2.95994,59.73035,-56.84142,-32.86730,-58.69451,-32.34515,-0.08,-0.15712936,-0.81387866,0.0
132,6.65000,-0.05943,6.66098,9.69548,0.00767,0.00703,0.39409,-2.97951,59.71004,-54.51324,-33.88778,-58.83600,-33.16184,-0.07,-0.14148177,-0.81669471,0.0
133,6.70000,0.04311,6.45368,9.73462,0.01400,0.00479,0.38656,-2.99905,59.70940,-56.66366,-34.36688,-58.96142,-33.98139,-0.07,-0.12542308,-0.81954966,0.0
134,6.75000,0.09541,6.19728,9.81658,0.00677,0.00342,0.36971,-3.01792,59.72648,-57.36342,-34.54498,-59.07088,-34.80360,-0.06,-0.10946093,-0.82221142,0.0
135,6.80000,0.05170,6.00620,9.73238,-0.00799,0.00384,0.35387,-3.03593,59.75182,-59.11671,-36.42073,-59.16500,-35.62798,-0.06,-0.09411980,-0.82437977,0.0
136,6.85000,0.05983,5.73968,9.64550,-0.02072,0.00456,0.33886,-3.05317,59.76835,-60.73397,-36.26538,-59.24436,-36.45415,-0.06,-0.07936231,-0.82616499,0.0
137,6.90000,0.03581,5.44687,9.73159,-0.02423,0.00552,0.32402,-3.06963,59.78558,-61.43425,-39.35446,-59.30941,-37.28175,-0.05,-0.06504520,-0.82759696,0.0
138,6.95000,0.15490,4.93535,9.71491,-0.02570,0.00472,0.30172,-3.08520,59.79779,-63.13207,-40.62666,-59.36089,-38.11071,0.02,-0.05147830,-0.82896599,0.0
139,7.00000,1.19846,2.21789,9.75455,-0.05645,-0.00585,0.18259,-3.09774,59.82995,-63.48165,-42.40787,-59.39987,-38.94305,0.02,-0.03898001,-0.83233842,0.0
140,7.05000,-0.11626,-0.42457,9.87490,-0.09731,0.00219,0.04548,-3.10241,60.04191,-64.52503,-42.98133,-59.43057,-39.77609,0.02,-0.03070391,-0.83304212,0.0
141,7.10000,0.01361,-1.19614,9.83999,-0.10209,0.00517,-0.00487,-3.10291,60.01125,-63.09320,-42.29509,-59.45978,-40.60886,0.01,-0.02921370,-0.83276720,0.0
142,7.15000,0.06058,-1.61197,9.83338,-0.05739,0.00478,-0.02351,-3.10198,60.00360,-61.47347,-43.44675,-59.49067,-41.44161,0.00,-0.03089027,-0.83275180,0.0
143,7.20000,0.01923,-1.27084,9.83169,-0.00408,0.00311,-0.01887,-3.10084,60.00529,-62.43619,-40.94361,-59.52399,-42.27424,-0.00,-0.03332137,-0.83263130,0.0
144,7.25000,0.01538,-0.52919,9.83798,0.03170,0.00103,-0.00631,-3.10024,60.00081,-60.55503,-39.41424,-59.55899,-43.10677,-0.01,-0.03499705,-0.83253035,0.0
